0
60
66
15
61
61
55
12
69
57
41
58
39
87
34
51
72
04
26
50
66
02
23
33
46
12
19
90
84
95
05
36
57
47
18
08
01
85
09
33
50
49
08
10
05
21
23
12
96
05
22
47
87
89
82
08
34
13
87
98
36
65
20
47
61
79
09
24
82
57
28
21
82
43
62
13
16
20
54
27
39
36
84
41
44
84
51
99
00
28
06
57
26
60
02
53
33
84
71
31
96
99
72
27
42
52
87
61
01
07
66
02
01
61
63
64
41
07
48
49
06
78
73
79
05
01
39
63
68
96
57
78
64
36
39
68
88
84
68
82
38
66
88
48
31
17
72
69
82
70
90
07
34
28
92
48
79
64
73
67
90
08
65
40
83
16
34
19
29
81
27
71
20
87
02
22
91
96
60
37
21
78
91
21
34
71
50
32
80
76
31
54
45
53
31
11
03
67
74
96
89
80
87
95
63
61
27
17
44
50
34
15
65
39
70
76
50
99
33
04
27
56
36
66
29
18
67
99
70
26
42
38
28
63
37
82
49
53
71
80
05
76
52
85
51
68
90
08
10
43
75
65
00
55
78
73
80
05
43
19
84
30
25
64
14
21
92
26
62
95
86
64
42
16
26
19
62
16
14
72
39
87
35
49
42
67
28
41
12
70
61
52
02
84
00
14
58
50
70
88
22
91
31
29
21
24
38
96
66
74
02
50
16
17
60
41
90
06
58
25
66
48
86
10
63
06
16
53
35
23
97
41
22
94
07
65
97
00
46
30
93
99
88
52
04
02
44
69
34
07
12
63
92
26
28
70
72
11
53
81
27
88
23
60
79
63
35
38
12
97
54
39
28
22
64
26
84
13
54
34
96
02
73
58
12
12
54
73
22
00
44
72
22
60
25
68
65
85
26
25
55
44
38
59
88
65
89
71
53
96
07
70
77
09
18
34
91
42
08
22
16
17
95
41
89
60
85
39
71
30
22
92
01
91
85
30
55
30
52
63
13
74
22
98
97
72
04
96
01
46
34
28
91
16
56
29
44
61
09
39
59
29
54
10
42
04
72
23
96
44
97
13
93
09
05
65
60
92
44
89
04
35
83
26
41
76
78
40
09
80
74
83
51
03
96
19
08
08
68
94
48
97
07
58
81
51
56
78
37
81
62
59
02
00
04
38
45
47
73
97
23
55
01
37
62
96
47
10
23
53
35
77
97
09
96
23
53
55
92
70
12
36
60
58
11
24
00
65
16
41
71
90
63
68
40
91
77
85
36
70
51
03
93
82
56
80
87
44
09
08
74
82
10
96
41
42
68
54
04
48
50
16
78
46
36
56
02
40
94
89
40
34
86
54
75
72
82
20
77
38
84
68
35
88
42
63
42
35
13
23
31
13
97
27
17
90
53
70
52
79
13
30
21
29
83
44
04
62
23
95
56
66
19
85
74
31
79
77
06
18
96
29
67
28
25
51
19
90
89
74
54
61
06
07
15
20
49
96
65
03
70
35
26
48
03
30
87
80
75
93
42
35
69
32
60
46
20
07
18
29
55
18
36
82
59
26
23
57
96
69
04
35
86
35
29
04
55
53
07
71
23
45
57
00
28
02
34
82
81
70
73
54
66
47
29
85
00
97
79
12
74
44
46
75
18
91
86
30
15
84
73
61
44
95
12
05
93
75
66
10
21
65
61
91
27
14
83
79
25
42
51
81
72
82
16
80
45
59
47
96
67
62
85
91
30
94
82
55
51
08
31
38
09
67
68
96
51
30
68
74
60
79
36
48
34
63
55
93
48
82
27
98
93
97
75
05
17
25
12
41
54
28
82
39
64
34
83
78
28
57
28
92
03
98
79
69
29
29
56
88
14
42
95
26
15
76
42
71
27
24
96
44
56
41
91
15
64
42
21
58
95
54
80
25
36
68
74
95
38
34
85
82
33
89
54
30
94
17
04
81
79
56
01
58
94
41
70
91
63
21
10
67
39
61
55
93
46
61
22
44
16
40
65
69
32
51
35
67
57
03
69
77
61
00
38
53
46
42
55
21
80
83
44
66
03
96
56
66
83
07
87
48
81
75
68
73
03
50
13
41
49
96
25
69
47
52
33
61
24
04
50
54
98
43
12
84
07
97
50
75
99
94
53
70
58
02
57
50
82
56
67
31
42
20
21
36
01
61
73
32
91
08
89
92
12
32
64
98
25
17
42
90
34
41
97
10
96
41
25
57
17
50
36
64
96
22
96
21
03
48
02
05
42
22
